title,budget,revenue
Breaking Up,3000000.0,0.0
CB4,6000000.0,17953778.0
The Deathmaker,0.0,0.0
Dogfight,0.0,397631.0
"Easy Come, Easy Go",0.0,0.0
Fun in Acapulco,0.0,6758000.0
Girls! Girls! Girls!,0.0,0.0
Imitation of Life,0.0,0.0
A Little Romance,0.0,0.0
Mystery Date,0.0,6166819.0
"Paradise, Hawaiian Style",2000000.0,2500000.0
Pépé le Moko,0.0,155895.0
Secret Admirer,0.0,0.0
Summer Lovers,0.0,0.0
Tune in Tomorrow...,0.0,0.0
The Woman in Red,0.0,0.0
Darkness Falls,0.0,0.0
Amen.,0.0,0.0
Blind Spot: Hitler's Secretary,0.0,378931.0
In the Mirror of Maya Deren,0.0,0.0
Bullet,3000000.0,0.0
Claudine,0.0,0.0
Dead Reckoning,0.0,0.0
The Devil at 4 O'Clock,0.0,0.0
Ethan Frome,0.0,0.0
Gus,0.0,0.0
The Harder They Come,0.0,0.0
The Horse in the Gray Flannel Suit,0.0,0.0
Krush Groove,3000000.0,11000000.0
The Moon-Spinners,5000000.0,3500000.0
Sugar Hill,10000000.0,18225518.0
Chaos,30000000.0,7000000.0
Biker Boyz,24000000.0,23510601.0
Final Destination 2,26000000.0,90941129.0
The Recruit,46000000.0,101200000.0
The Guru,0.0,24128678.0
Kedma,0.0,0.0
Lost in La Mancha,0.0,0.0
May,500000.0,264349.0
The Harder They Fall,0.0,0.0
I'm All Right Jack,0.0,0.0
Murder by Decree,0.0,0.0
Ordinary Decent Criminal,0.0,0.0
Pursued,5500000.0,0.0
The Smallest Show on Earth,0.0,0.0
Tokyo Decadence,0.0,795312.0
Two Way Stretch,0.0,0.0
The Unfaithful Wife,0.0,0.0
Victim,0.0,0.0
Endangered Species,0.0,68152.0
The Simple-Minded Murderer,0.0,0.0
Evil Under the Sun,10000000.0,6110804.0
Firefox,18000000.0,70700000.0
Five Days One Summer,0.0,199966.0
Forced Vengeance,0.0,6660333.0
The Gendarme and the Gendarmettes,0.0,0.0
The Grey Fox,4500000.0,6000000.0
Hammett,0.0,0.0
Honkytonk Man,2000000.0,4400000.0
Human Highway,0.0,0.0
"I, the Jury",0.0,0.0
If You Could See What I Hear,0.0,0.0
Jekyll and Hyde ... Together Again,0.0,0.0
Jönssonligan & DynamitHarry,0.0,0.0
Kiss Me Goodbye,0.0,15782478.0
Labyrinth of Passion,0.0,0.0
The Last American Virgin,0.0,5829781.0
The Last Unicorn,0.0,0.0
Liquid Sky,500000.0,0.0
Dragon Lord,0.0,0.0
Making Love,14000000.0,11897978.0
Manhattan Baby,300000.0,0.0
The Marathon Family,0.0,0.0
Megaforce,20000000.0,5675599.0
A Midsummer Night's Sex Comedy,0.0,9077413.0
Missing,0.0,0.0
The Missionary,0.0,7241180.0
Monsignor,0.0,0.0
Monty Python Live at the Hollywood Bowl,0.0,0.0
Moonlighting,0.0,0.0
Mother Lode,0.0,0.0
The Night of the Shooting Stars,0.0,0.0
The Night of Varennes,0.0,0.0
One from the Heart,26000000.0,716612.0
Pandemonium,0.0,0.0
Paradise,0.0,0.0
Partners,6000000.0,6100000.0
Godard's Passion,0.0,0.0
Permanent Vacation,0.0,0.0
Personal Best,15000000.0,5700000.0
The Pirate Movie,5900000.0,0.0
Privates on Parade,0.0,0.0
Blind Chance,0.0,0.0
Santa Claus Is a Stinker,0.0,0.0
Q,1344000.0,0.0
Querelle,0.0,0.0
Richard Pryor: Live on the Sunset Strip,0.0,0.0
Sunless,0.0,0.0
Savannah Smiles,0.0,0.0
The Secret Policeman's Other Ball,0.0,0.0
Veronika Voss,0.0,0.0
Shoot the Moon,0.0,8100000.0
Six Pack,0.0,0.0
Six Weeks,300.0,0.0
The Soldier,5450000.0,6300000.0
Some Kind of Hero,8000000.0,23671186.0
The New York Ripper,0.0,0.0
The State of Things,0.0,0.0
Starstruck,0.0,0.0
Still of the Night,10000000.0,6000000.0
El Sur,0.0,0.0
Sword of the Valiant: The Legend of Sir Gawain and the Green Knight,0.0,0.0
Tag: The Assassination Game,0.0,0.0
Tempest,13000000.0,0.0
Tenebre,0.0,0.0
They Call Me Bruce?,0.0,16894678.0
Time Walker,750000.0,0.0
Trail of the Pink Panther,0.0,9056073.0
La traviata,0.0,0.0
Venom,116000000.0,856085151.0
To Begin Again,0.0,0.0
Die weisse Rose,0.0,0.0
White Dog,8000000.0,46509.0
Who Dares Wins,0.0,0.0
Wrong Is Right,0.0,0.0
The Road,32000000.0,27635305.0
"Yor, the Hunter from the Future",0.0,0.0
Zapped!,0.0,16897768.0
Deliver Us from Eva,0.0,0.0
How to Lose a Guy in 10 Days,50000000.0,177500000.0
Shanghai Knights,50000000.0,88323487.0
Daredevil,78000000.0,179179718.0
The Jungle Book 2,20000000.0,135700000.0
All the Real Girls,2500000.0,548712.0
Amandla! A Revolution in Four-Part Harmony,0.0,405331.0
Painted Fire,0.0,0.0
Gerry,3500000.0,255000.0
He Loves Me... He Loves Me Not,0.0,5126264.0
Lockdown,0.0,0.0
Ordinary Sinner,0.0,0.0
Dennis the Menace,35000000.0,117270765.0
Stand-In,3200000.0,0.0
10 to Midnight,4520000.0,7175592.0
The Black Stallion Returns,0.0,9800000.0
The Black Stallion,2700000.0,37799643.0
Cesar and Rosalie,0.0,0.0
A Countess from Hong Kong,3500000.0,2000000.0
Into the West,0.0,0.0
Kinjite: Forbidden Subjects,5000000.0,3416846.0
Messenger of Death,5000000.0,3074681.0
Mr. Majestyk,0.0,0.0
Murphy's Law,6000000.0,9947631.0
A Patch of Blue,800000.0,6792000.0
A Prayer for the Dying,6000000.0,1432687.0
Q & A,0.0,0.0
The Red Badge of Courage,1640000.0,0.0
The Thrill of It All,0.0,0.0
Pillow Talk,1600000.0,18750000.0
The Man Who Fell to Earth,1500000.0,0.0
Dark Blue,5000000.0,0.0
Gods and Generals,56000000.0,12900000.0
The Life of David Gale,50000000.0,38955598.0
Old School,24000000.0,87100000.0
Dischord,0.0,0.0
The Lawless Heart,0.0,0.0
The Navigators,0.0,0.0
Open Hearts,0.0,0.0
Poolhall Junkies,4000000.0,563711.0
Till Human Voices Wake Us,0.0,0.0
Stone Reader,0.0,0.0
Cradle 2 the Grave,25000000.0,56500000.0
Spider,10000000.0,5809240.0
American Heart,0.0,0.0
Edie & Pen,0.0,0.0
Insignificance,0.0,0.0
Lady Jane,0.0,0.0
Late Marriage,0.0,0.0
Life Stinks,0.0,0.0
The Meteor Man,20000000.0,8000000.0
Mr. North,0.0,1221366.0
Seize the Day,0.0,0.0
The Slaughter Rule,0.0,0.0
Teenagers from Outer Space,0.0,0.0
Trouble Bound,0.0,0.0
Volcano High,0.0,0.0
Ten,25000.0,0.0
Bringing Down the House,20000000.0,132700000.0
Tears of the Sun,75000000.0,86500000.0
Irreversible,3500000.0,6500000.0
Laurel Canyon,0.0,4600000.0
Nowhere in Africa,0.0,0.0
The Safety of Objects,0.0,0.0
Bend It Like Beckham,3500159.0,76578641.0
Willard,22000000.0,8564586.0
Gaudi Afternoon,0.0,0.0
Prozac Nation,0.0,0.0
Spun,2000000.0,0.0
Under the Skin of the City,0.0,0.0
King of Kings,7775000.0,13400000.0
The Lost Honor of Katharina Blum,1000000.0,0.0
Loving You,0.0,0.0
The Talk of the Town,1000000.0,1100000.0
Two-Lane Blacktop,850000.0,0.0
Bang the Drum Slowly,0.0,0.0
The Benny Goodman Story,0.0,0.0
Born Free,0.0,0.0
Equus,0.0,0.0
Europa Europa,0.0,5575304.0
Fear Strikes Out,0.0,0.0
The Glenn Miller Story,0.0,0.0
Green Card,12500000.0,29888235.0
Journey to the Center of the Earth,45000000.0,101702060.0
One Good Cop,4000000.0,0.0
Pauline at the Beach,0.0,0.0
Ringu,0.0,0.0
Ringu 2,0.0,20335408.0
Salaam Bombay!,0.0,2080046.0
Sweet Charity,8000000.0,20000000.0
Talent for the Game,0.0,0.0
Women in Love,1250000.0,0.0
Japón,250050.0,0.0
Boat Trip,20000000.0,8586376.0
Dreamcatcher,68000000.0,81240206.0
Piglet's Big Movie,46000000.0,62870546.0
View from the Top,30000000.0,19526014.0
Down & Out With The Dolls,0.0,0.0
The Awful Truth,600000.0,3000000.0
The Bible: In the Beginning...,16500000.0,34900000.0
The House with Laughing Windows,0.0,722.0
I Am Curious (Yellow),0.0,0.0
Les Dames du Bois de Boulogne,0.0,0.0
My Friend Flicka,0.0,0.0
The Robe,4100000.0,36000000.0
Wind,29000000.0,5519569.0
Unknown Pleasures,0.0,0.0
Basic,50000000.0,42792561.0
The Core,60000000.0,74208267.0
Head of State,35200000.0,37788228.0
What a Girl Wants,20000000.0,50700000.0
Assassination Tango,0.0,0.0
Raising Victor Vargas,800000.0,2816116.0
Stevie,0.0,0.0
Dreams,0.0,0.0
Day for Night,700000.0,850000.0
Eye of God,0.0,0.0
In a Lonely Place,0.0,0.0
Physical Evidence,17000000.0,3560932.0
Square Dance,0.0,225358.0
Wake of the Red Witch,0.0,0.0
Winter Kills,0.0,0.0
Fellini: I'm a Born Liar,0.0,0.0
The Good Thief,0.0,0.0
A Man Apart,36000000.0,44350926.0
Phone Booth,13000000.0,97837138.0
Cet Amour-là,0.0,0.0
Cowboy Bebop: The Movie,0.0,0.0
DysFunktional Family,0.0,0.0
Levity,7500000.0,723000.0
The Man Without a Past,0.0,0.0
Anger Management,75000000.0,195745823.0
Better Luck Tomorrow,250000.0,3800000.0
Ghosts of the Abyss,13000000.0,17040871.0
House of 1000 Corpses,7000000.0,17949758.0
Lilya 4-ever,2700000.0,1007747.0
Marion Bridge,0.0,0.0
XX/XY,0.0,0.0
Bulletproof Monk,52000000.0,37713879.0
Chasing Papi,0.0,6126237.0
A Mighty Wind,6000000.0,18750246.0
Holes,20000000.0,71406573.0
Malibu's Most Wanted,15000000.0,34000000.0
Winged Migration,35866397.0,20217080.0
Flickering Lights,0.0,0.0
Straw Dogs,2200000.0,3251794.0
Beginning of the End,0.0,500000.0
The Andromeda Strain,6500000.0,12376563.0
Brainscan,0.0,4352094.0
Fahrenheit 451,1500000.0,2000000.0
I Am Trying to Break Your Heart,0.0,0.0
The Iceman Cometh,0.0,0.0
Legal Eagles,40000000.0,93151591.0
Married to It,14000000.0,2059832.0
Memories of Me,2800000.0,26000000.0
The Other Side of Heaven,7000000.0,4720371.0
A Private Function,0.0,0.0
Sibling Rivalry,0.0,0.0
Undercover Blues,0.0,12416686.0
Wildcats,0.0,0.0
The Wiz,0.0,0.0
Swords of Blood,0.0,0.0
The Marrying Man,26000000.0,12454768.0
My Father the Hero,0.0,0.0
Scenes from a Mall,3000000.0,9563393.0
Stella,0.0,20240128.0
Confidence,15000000.0,23014206.0
Identity,28000000.0,90259536.0
It Runs in the Family,15000000.0,70936.0
The Real Cancun,7500000.0,5345083.0
City of Ghosts,17500000.0,1277187.0
A Decade Under the Influence,0.0,34837.0
House of Fools,2500000.0,157613.0
Manic,0.0,0.0
People I Know,20000000.0,5484302.0
The Lizzie McGuire Movie,17000000.0,55534455.0
X2,110000000.0,407711549.0
Blue Car,1000000.0,464000.0
The Dancer Upstairs,0.0,5227348.0
Marooned in Iraq,0.0,0.0
Owning Mahowny,,
Daddy Day Care,60000000.0,164433867.0
Man on the Train,0.0,7727906.0
Only the Strong Survive,0.0,57628.0
The Shape of Things,0.0,0.0
The Trip,450000.0,0.0
Washington Heights,210000.0,156021.0
101 Reykjavik,0.0,0.0
A Chorus Line,25000000.0,14202899.0
Absolute Beginners,0.0,0.0
Beat Street,0.0,0.0
Breakin' 2: Electric Boogaloo,0.0,0.0
Breakin',1200000.0,38682707.0
Castle in the Sky,3000000.0,5228752.0
Hysterical Blindness,0.0,0.0
Lambada,0.0,4263112.0
Roadie,1002263.0,0.0
The Carpetbaggers,0.0,40000000.0
Les Girls,0.0,0.0
Gunfight at the O.K. Corral,0.0,11750000.0
High Society,0.0,0.0
Kiss Me Kate,0.0,0.0
The Matrix Reloaded,150000000.0,738599701.0
Dracula: Pages from a Virgin's Diary,1596010.0,0.0
Down with Love,35000000.0,20298207.0
Cinemania,0.0,0.0
Friends and Family,0.0,0.0
The Spanish Apartment,5300000.0,3897799.0
Pokémon Heroes: Latios and Latias,0.0,27756381.0
Bruce Almighty,80000000.0,484592874.0
The In-Laws,40000000.0,26800000.0
Gigantic (A Tale Of Two Johns),0.0,0.0
Respiro,0.0,0.0
Finding Nemo,94000000.0,940335536.0
The Italian Job,60000000.0,176070171.0
Wrong Turn,12600000.0,28650575.0
Capturing the Friedmans,0.0,4076990.0
The Three Marias,0.0,0.0
2 Fast 2 Furious,76000000.0,236350661.0
Love the Hard Way,0.0,0.0
Whale Rider,8000000.0,41400000.0
Nevada Smith,0.0,0.0
Once a Thief,0.0,4303351.0
Regeneration,0.0,0.0
Silk Stockings,0.0,0.0
Snowball Express,0.0,0.0
A Man Called Horse,0.0,0.0
For Sale,0.0,0.0
Big Jake,0.0,0.0
The Crazies,20000000.0,54956140.0
Dementia 13,30000.0,0.0
Drole de Drame,0.0,0.0
Le Mans,7500000.0,0.0
Murder on a Sunday Morning,0.0,0.0
Rio Lobo,0.0,0.0
Siam Sunset,0.0,0.0
The Swimmer,0.0,0.0
The White Sheik,0.0,0.0
Treasure Island,0.0,4419657.0
Two Evil Eyes,9000000.0,0.0
Walk Don't Run,0.0,0.0
Animals Are Beautiful People,0.0,0.0
Bend of the River,0.0,3000000.0
Car Wash,0.0,0.0
Come September,0.0,14170000.0
Destry Rides Again,0.0,0.0
The Electric Horseman,12500000.0,61801971.0
Gay Purr-ee,0.0,0.0
Intervista,0.0,0.0
King Rat,0.0,0.0
Live Wire,9000000.0,0.0
Mr & Mrs Bridge,0.0,0.0
Night Passage,0.0,0.0
The Rare Breed,0.0,0.0
Shenandoah,0.0,17268889.0
Straight Talk,0.0,21202099.0
Oscar,35000000.0,23562716.0
The Sixth Man,0.0,0.0
The Far Country,0.0,0.0
The Railway Children,0.0,0.0
Two Mules for Sister Sara,2500000.0,5050000.0
Winchester '73,0.0,2250000.0
Ziggy  Stardust and the Spiders from Mars,0.0,0.0
Battle Cry,0.0,0.0
The Courtship of Eddie's Father,0.0,0.0
Man with a Movie Camera,0.0,0.0
"Objective, Burma!",0.0,0.0
Operation Pacific,0.0,0.0
This Boy’s Life,0.0,4104962.0
13 Rue Madeleine,0.0,0.0
633 Squadron,0.0,0.0
Attack,9600000.0,2600000.0
Barton Fink,9000000.0,6153939.0
Battle of Britain,12000000.0,0.0
Belle Époque,0.0,0.0
The Big Trail,2000000.0,0.0
Cloak and Dagger,0.0,0.0
The Comancheros,4260000.0,3500000.0
Duel at Diablo,0.0,0.0
The Flight of the Phoenix,5355000.0,0.0
From the Terrace,0.0,0.0
"Heaven Knows, Mr. Allison",0.0,0.0
The Hot Rock,4895000.0,3500000.0
"The Long, Hot Summer",0.0,0.0
Man of Aran,0.0,0.0
Music Box,0.0,6263883.0
North to Alaska,3500000.0,0.0
This Man Must Die,0.0,0.0
Sink the Bismarck!,0.0,0.0
The Blue Max,5000000.0,0.0
The Desert Fox: The Story of Rommel,0.0,0.0
The Trial,0.0,0.0
The Unforgiven,5000000.0,0.0
The Undefeated,0.0,0.0
Divine Trash,0.0,39842.0
Good Burger,8500000.0,23700000.0
Jubilee,0.0,0.0
Mississippi Masala,8000000.0,7310000.0
Quai des Orfèvres,0.0,152961.0
A Stranger Among Us,0.0,2960000.0
Cahill U.S. Marshal,0.0,0.0
Chisum,4000000.0,6000000.0
Defence of the Realm,0.0,750000.0
Eat a Bowl of Tea,0.0,0.0
Half Moon Street,0.0,0.0
The Truce,0.0,0.0
Opportunity Knocks,0.0,11359129.0
Shattered,0.0,0.0
The Song of Bernadette,2000000.0,0.0
The Life and Times of Judge Roy Bean,0.0,0.0
The Spirit of '76,0.0,0.0
Thoroughly Modern Millie,0.0,0.0
Dumb and Dumberer: When Harry Met Lloyd,19000000.0,39267515.0
From Justin to Kelly,12000000.0,4922166.0
Hollywood Homicide,75000000.0,51142659.0
Rugrats Go Wild,25000000.0,55443032.0
The Hard Word,0.0,0.0
The Heart of Me,7000000.0,0.0
Jet Lag,0.0,0.0
Loco Love,0.0,0.0
Manito,0.0,0.0
No Turning Back,0.0,0.0
Tycoon,0.0,0.0
Alex & Emma,30000000.0,15368897.0
On_Line,0.0,167544.0
Experiment in Terror,0.0,1400000.0
Extasis,0.0,0.0
Is Paris Burning?,0.0,0.0
Murphy's War,0.0,0.0
Orphans of the Storm,0.0,0.0
The Satanic Rites of Dracula,0.0,544476.0
Strange Planet,0.0,0.0
28 Days Later,8000000.0,84661434.0
Charlie's Angels: Full Throttle,120000000.0,259175788.0
Gasoline,0.0,0.0
Ed and His Dead Mother,0.0,0.0
Fulltime Killer,0.0,23330.0
Just a Little Harmless Sex,0.0,0.0
The Bank,0.0,0.0
Ali: Fear Eats the Soul,130000.0,0.0
"Bodies, Rest & Motion",2500000.0,764083.0
Jesus,0.0,0.0
The Long Ships,3000000.0,0.0
Made for Each Other,0.0,0.0
Ring of Terror,0.0,0.0
You Only Live Once,575.0,0.0
The Babe,0.0,17530973.0
Flight of the Intruder,35000000.0,14587732.0
Fun with Dick and Jane,100000000.0,202026112.0
Knights of the Round Table,0.0,0.0
The Main Event,0.0,0.0
Man's Favorite Sport?,0.0,6000000.0
Mr. Baseball,0.0,20000000.0
Never on Sunday,151000.0,8000000.0
Nuts,25000000.0,0.0
Rhapsody in August,0.0,0.0
Scaramouche,3005000.0,6746000.0
Start the Revolution Without Me,0.0,0.0
Strange Bedfellows,0.0,0.0
The Tenant,0.0,0.0
The Advocate,57000000.0,153000000.0
Up the Sandbox,2926000.0,3500000.0
"What's Up, Doc?",4000000.0,66000000.0
Hulk,137000000.0,245360480.0
"Legally Blonde 2: Red, White & Blonde",45000000.0,124914842.0
Sinbad: Legend of the Seven Seas,60000000.0,80767884.0
Terminator 3: Rise of the Machines,200000000.0,435000000.0
Swimming Pool,7800000.0,22441323.0
Pirates of the Caribbean: The Curse of the Black Pearl,140000000.0,655011224.0
Madame Satã,0.0,0.0
The League of Extraordinary Gentlemen,78000000.0,179265204.0
The Cuckoo,0.0,0.0
The Holy Land,0.0,0.0
The Housekeeper,0.0,0.0
I Capture the Castle,0.0,0.0
Km. 0,0.0,0.0
Northfork,1900000.0,1600000.0
Bad Boys II,130000000.0,273339556.0
How to Deal,0.0,0.0
Johnny English,40000000.0,160466000.0
The Anarchist Cookbook,2500000.0,0.0
Dirty Pretty Things,0.0,0.0
L'imbalsamatore,0.0,384336.0
Garage Days,0.0,0.0
On the Run,60000000.0,4700000.0
The Sea Is Watching,0.0,0.0
Born to Be Wild,0.0,7732325.0
Curly Sue,0.0,33691313.0
Little Giants,20000000.0,19300000.0
Loose Cannons,7000000.0,8220215.0
The Mouse That Roared,0.0,0.0
Spencer's Mountain,0.0,0.0
Masked and Anonymous,0.0,546106.0
Lara Croft Tomb Raider: The Cradle of Life,95000000.0,160099222.0
Seabiscuit,87000000.0,148300000.0
Spy Kids 3-D: Game Over,38000000.0,197101678.0
Buffalo Soldiers,15000000.0,2300805.0
Camp,0.0,1628154.0
Hotel,0.0,0.0
"Lucía, Lucía",0.0,7640680.0
Mondays in the Sun,4000000.0,146402.0
Scorched,7000000.0,0.0
Avanti!,2750000.0,0.0
Eve of Destruction,13000000.0,5451119.0
Gator,0.0,11000000.0
Juggernaut,0.0,3400000.0
Kickboxer 2:  The Road Back,0.0,1250712.0
"Kiss Me, Stupid",3500000.0,0.0
"One, Two, Three",3000000.0,4000000.0
Possible Loves,0.0,0.0
The Private Life of Sherlock Holmes,10000000.0,1500000.0
Remo Williams: The Adventure Begins...,0.0,14393902.0
The Blood of Heroes,0.0,882290.0
"What's Up, Tiger Lily?",0.0,0.0
White Lightning,0.0,0.0
American Wedding,55000000.0,231449203.0
Gigli,75600000.0,7266209.0
And Now... Ladies and Gentlemen...,0.0,0.0
Boys Life 4: Four Play,,
I'll Be There,0.0,0.0
The Magdalene Sisters,5000000.0,21107578.0
The Secret Lives of Dentists,0.0,0.0
Seaside,0.0,0.0
S.W.A.T.,80000000.0,207700000.0
Le Divorce,0.0,12991996.0
Princess Blade,0.0,77567.0
Step Into Liquid,0.0,0.0
Accattone,0.0,0.0
The Making of '...And God Spoke',0.0,0.0
Brain Damage,0.0,0.0
A Double Life,0.0,0.0
Hawks and Sparrows,0.0,0.0
The Man in the Glass Booth,0.0,0.0
Purpose,0.0,0.0
The Red Pony,0.0,0.0
Sex & the Other Man,0.0,0.0
The Gospel According to Matthew,0.0,0.0
The Honeymoon Killers,0.0,0.0
Umberto D.,0.0,71461.0
Brother's Keeper,0.0,0.0
The Day of the Dolphin,0.0,0.0
I Love You to Death,0.0,0.0
Freddy vs. Jason,30000000.0,116643421.0
Grind,100000.0,0.0
Open Range,22000000.0,68296293.0
Shaolin Soccer,10000005.0,42776760.0
Uptown Girls,20000000.0,44600000.0
American Splendor,2000000.0,6003587.0
The Backyard,0.0,0.0
Carnage,25000000.0,30722632.0
Passionada,0.0,0.0
Agent Cody Banks,28000000.0,58795814.0
Camp Nowhere,0.0,0.0
The Cemetery Club,0.0,0.0
Changing Habits,1200000.0,0.0
Hot Dog... The Movie,4506756.0,20307325.0
House of Wax,40000000.0,68766121.0
The Inn of the Sixth Happiness,0.0,0.0
Man's Best Friend,6000000.0,12974636.0
Of Unknown Origin,4000000.0,0.0
Royal Deceit,0.0,0.0
Rowing with the Wind,0.0,0.0
The Rachel Papers,0.0,0.0
The Sure Thing,4500000.0,18135531.0
Thrashin',0.0,0.0
Valley Girl,350000.0,17343596.0
Wait Until Dark,4000000.0,11000000.0
Where the Rivers Flow North,0.0,0.0
Code Unknown,0.0,95242.0
Showdown in Little Tokyo,8000000.0,2275557.0
Tokyo Story,0.0,0.0
The Green Ray,0.0,0.0
THX 1138,777000.0,2437000.0
Valley of the Dolls,2090000.0,9000000.0
The Business of Fancydancing,200000.0,0.0
Chunhyang,0.0,0.0
Tunes of Glory,0.0,0.0
Kind Hearts and Coronets,0.0,0.0
Ash Wednesday,0.0,0.0
Joe Kidd,0.0,6330000.0
The Keep,6000000.0,3661757.0
Atragon,0.0,0.0
The Mysterians,0.0,0.0
Attack of the Puppet People,0.0,0.0
"The Beast from 20,000 Fathoms",210000.0,5000000.0
10,7000000.0,107000000.0
Tremors,11000000.0,48572000.0
The Red Shoes,500000.0,0.0
Me & Isaac Newton,0.0,0.0
The Pink Panther,65000000.0,158851357.0
The Pink Panther Strikes Again,6000000.0,33833201.0
Commando,10000000.0,57500000.0
The Discreet Charm of the Bourgeoisie,800000.0,103230.0
Waco: The Rules of Engagement,0.0,0.0
The Road Home,0.0,0.0
Ikiru,0.0,0.0
Comic Book Villains,0.0,0.0
An Angel at My Table,0.0,0.0
War Photographer,0.0,0.0
"Ay, Carmela!",0.0,2000000.0
Far Away,0.0,34963395.0
Incident at Oglala,0.0,0.0
Predictions of Fire,0.0,0.0
The Handmaid's Tale,13000000.0,5000000.0
Revolution OS,0.0,0.0
Live Nude Girls Unite!,0.0,48752.0
All the Little Animals,0.0,23349.0
Earth,15000000.0,109000000.0
Fire,0.0,0.0
Death in Venice,0.0,0.0
Marci X,20000000.0,1675706.0
The Medallion,38000000.0,34300000.0
My Boss's Daughter,14000000.0,0.0
Autumn Spring,600000.0,0.0
The Battle of Shaker Heights,1000000.0,0.0
Don't Tempt Me,1200000.0,0.0
Dust,1000.0,0.0
Stoked: The Rise And Fall Of Gator,0.0,0.0
Venus Boyz,0.0,0.0
Suddenly,0.0,0.0
Jeepers Creepers 2,17000000.0,63102666.0
Bollywood/Hollywood,0.0,0.0
Civil Brand,500000.0,243347.0
Nola,0.0,10550.0
Once Upon a Time in the Midlands,0.0,0.0
The Other Side of the Bed,0.0,0.0
Zero Day,20000.0,8466.0
Dickie Roberts: Former Child Star,0.0,0.0
The Order,20000000.0,1970445.0
Home Room,0.0,0.0
Party Monster,5000000.0,742898.0
Taking Sides,20000000.0,0.0
Cabin Fever,0.0,0.0
Matchstick Men,62000000.0,65565672.0
Once Upon a Time in Mexico,29000000.0,98769390.0
Dummy,0.0,0.0
Lost in Translation,4000000.0,119723856.0
Luster,0.0,0.0
Millennium Actress,0.0,37641.0
So Close,0.0,810243.0
Children Of The Night,0.0,42516.0
Daisy Miller,2000000.0,0.0
Enlightenment Guaranteed,0.0,0.0
Gotcha!,0.0,8800000.0
Hard to Hold,0.0,0.0
Kuffs,10000000.0,21142815.0
Once Upon a Time in China,0.0,27540561.0
Once Upon a Time in China II,0.0,27540561.0
Once Upon a Time in China III,0.0,27540561.0
Paper Moon,2500000.0,30900000.0
Sgt. Pepper's Lonely Hearts Club Band,18000000.0,20378470.0
A Song for Martin,0.0,0.0
Targets,130000.0,0.0
The Ugly American,0.0,0.0
The Bostonians,0.0,0.0
Convoy,12000000.0,45000000.0
Day of the Dead,18000000.0,0.0
"Hello, Dolly!",24000000.0,33208099.0
I'm Going Home,0.0,0.0
Memoirs of an Invisible Man,40000000.0,14358033.0
The Rose,9250000.0,29174648.0
See No Evil,8000000.0,18700000.0
Super Sucker,0.0,0.0
Indiscretion of an American Wife,0.0,0.0
At War with the Army,0.0,0.0
Bingo,10000000.0,8667684.0
God Told Me To,0.0,0.0
"I, Madman",0.0,151203.0
Jungle Book,0.0,0.0
Once Bitten,3200000.0,10000000.0
Shrimp on the Barbie,5500000.0,0.0
Squirm,0.0,0.0
The Adventures of Huckleberry Finn,0.0,0.0
The Brood,1355000.0,5000000.0
The Prince and the Pauper,0.0,0.0
Anything Else,18000000.0,13600000.0
Cold Creek Manor,45000000.0,29119434.0
The Fighting Temptations,15000000.0,30238577.0
Secondhand Lions,0.0,0.0
Bubba Ho-tep,1000000.0,1239541.0
Casa de los Babys,0.0,0.0
Demonlover,7900000.0,231800.0
Esmeraldero,0.0,101358.0
Close Your Eyes,0.0,716644.0
In This World,0.0,0.0
Tibet: Cry of the Snow Lion,0.0,0.0
Yossi & Jagger,267005.0,0.0
